view_count;likes;dislikes;comment_count
810460;39428;678;956
1293553;11651;1429;0
1526356;24873;578;2481
214345;5756;130;1090
362340;14170;146;1944
1675883;89690;531;4427
1947284;22620;523;2745
233057;6644;90;659
8379987;102381;9271;2357
1848713;98567;5068;755
263089;12927;278;380
4055161;210377;3435;6028
1890438;106239;850;7101
436080;5241;238;559
400332;12373;303;883
5115648;198955;3987;8944
604541;8153;300;1374
47797674;1189646;58709;155520
611760;2978;116;233
2366677;106924;666;3838
1690896;90712;413;8953
564951;9978;358;103
488418;7728;244;1618
315434;8659;309;935
3202076;49586;1374;4164
587511;15750;166;1287
5370982;84127;2906;4982
8053123;200916;4569;5384
1049701;15943;333;1396
6729293;109657;2301;2023
7460197;401325;7541;3279
6254427;196807;2432;7479
851527;46804;893;7324
583696;25682;633;672
8524898;445289;2941;27957
5349738;379230;6484;984
699787;7541;212;1478
408564;9355;247;125
7163340;120116;15710;45589
353965;7030;241;533
3186621;50312;1048;2305
5267032;81925;1157;2300
1957604;62878;4652;10656
1302662;12573;492;2086
374667;6670;164;74
859468;5371;139;97
8055763;476233;7209;2567
1160247;104210;821;2689
92451;2841;365;325
2533535;83847;1066;2188
786107;24975;221;952
37441;1148;45;128
800949;32604;323;1157
148408;3661;63;426
447015;7743;312;647
533937;8491;125;703
287695;4909;197;1564
684933;12264;2803;3460
435447;33761;661;1344
3148109;288225;6479;11566
2712829;275297;1575;9156
691003;59183;189;4682
1520071;132497;1777;440
1303479;74250;1266;1091
3170217;193253;954;16672
346730;5498;90;717
5227586;8867;12884;3432
480984;15102;385;2724
10009767;152515;4053;5833
6836556;75195;2267;2240
8970526;847550;4433;21164
21864625;589738;20181;49805
411774;22185;144;1249
1288556;67338;1089;5548
2228484;105050;1147;3059
2443977;78614;1860;3769
726568;3903;459;1831
469395;27761;1050;1119
1111148;36922;592;681
4472948;160834;2721;8146
50506;2687;26;109
677705;20373;551;1623
227413;5512;92;167
149460;4889;151;410
553706;11843;270;1445
366827;11224;99;482
31281291;332282;7022;9667
1441686;72610;394;3456
1142323;23929;335;1257
4599372;355218;5274;17504
105086;6211;96;349
10124250;302849;4732;35665
3399553;32550;2552;2590
822223;56541;601;4955
2670441;155329;1589;9768
5521944;255242;7926;2686
8741469;128138;3992;9185
878625;62955;586;8834
3785740;351718;3410;8027
10141387;329517;21070;12899
21685390;1573400;23605;201614
3484066;202203;1753;3271
3450372;42070;1238;5479
2154473;69288;1287;5324
1427880;57728;1646;4165
376253;16674;114;336
1026557;12307;737;809
613592;8915;273;1333
4035137;315703;1913;48073
1772934;64782;1044;3601
443479;13278;486;389
1191412;31240;769;803
146147;6286;99;879
1963407;22848;775;2904
35779640;1312924;26457;68339
4475106;55788;620;2512
1666063;68317;785;2856
3457033;213409;1728;6688
2730870;148257;3600;353
626732;41467;372;1406
354112;29942;1161;1454
4258424;186712;1425;6405
688863;63373;656;2587
783409;31867;363;863
742488;62713;1190;1434
595486;9252;163;148
131500;7140;61;5164
8163329;71780;1340;2944
381331;4598;670;1608
1292755;13184;675;522
3923115;325186;1254;22569
579558;30906;250;417
792628;16803;26781;4380
228207;8631;196;1447
1348977;22129;647;1334
8872510;405851;7165;8714
2707292;293962;1540;12008
546238;32480;306;2943
295153;11662;105;184
359448;20801;37;514
13685656;433742;15923;12607
23058604;312693;3747;12320
255852;4688;105;1021
1258342;40680;761;2070
2499379;207398;1284;3559
9358630;504404;7463;6129
1894730;17702;2661;329
5573463;406224;1202;14915
12135485;163926;2739;5085
295216;5163;149;549
3759039;188581;635;2683
6005312;55875;2194;1552
100224;3929;1796;772
2393397;180998;1779;1227
570498;25683;534;789
56744;1577;109;105
660863;20331;91;435
26274889;344745;11617;17058
355319;5049;198;902
458887;16572;111;721
859247;34503;1954;6103
8463772;63895;2156;7116
436584;2699;80;115
1395293;42799;1246;2170
742205;29994;474;831
1400088;81900;3595;6592
7312498;386150;5964;21526
145379;9578;71;352
2943367;130032;8311;3688
1691209;18137;626;2290
238005;5276;446;60
2623624;72234;19757;21295
295821;17267;1121;349
481235;5104;194;240
730268;54288;251;4291
517269;5814;224;2083
332006;21181;642;627
220052;28428;68;899
11788147;1021168;10183;6075
1013820;44868;563;4116
1885048;30610;8531;3979
1610976;94180;1014;3367
1422652;133420;836;4833
3790326;84156;2422;2746
3303998;270795;5653;1526
6064644;70739;2340;1568
577208;57854;269;5854
20739743;164118;7316;5348
1484227;29106;345;5546
154987530;1041384;30424;19316
358854;2158;1367;1976
54636632;1061791;17766;24973
1001692;85836;1699;3975
1879825;47953;710;5720
5903238;85516;2992;2299
2726621;120358;2394;5857
325041;23300;402;1267
1523399;51840;730;2865
1765256;70137;386;1553
51444;1360;10;318
614868;7410;364;755
568594;32785;313;2164
749321;33897;269;2823
5307431;257499;3273;18704
716013;9480;192;1003
403399;16984;396;3229
7348405;148773;4484;10283
440010;15079;109;1273
355329;7727;249;202
21401440;682230;6485;14189
1003120;9948;328;6741
4329195;217434;1054;9784
2479567;121038;6454;324
939670;83425;865;3353
3656957;106779;1725;4886
1955522;28079;790;234
1744082;39502;1460;3143
1436928;108766;1103;6831
9001852;175516;6265;10880
2124497;15279;445;13951
1849994;56652;608;4581
29154357;1275646;6996;155851
705577;10572;143;613
17107430;1202500;26251;26919
1206362;119275;709;11325
1690265;73157;1495;3545
1891526;97602;1372;5628
1193210;42870;558;1688
2639992;184978;2128;3449
1212829;28563;415;4416
1129146;244799;458;14789
305126;12754;611;906
327107;48427;122;3891
100681;3073;402;834
1666465;55614;1244;4743
525327;25075;322;928
228986;2389;269;571
270170;8708;952;2364
3555139;139591;7063;26092
832248;46968;587;1176
245408;7566;121;377
88813;947;39;726
1078265;14087;1675;1489
246706;8273;365;590
70410;2548;210;433
1203889;74268;404;3954
762489;8966;323;660
3431454;158317;5184;11660
8289836;256311;4627;19342
511618;20430;285;2125
1354654;12393;406;1811
7518776;195138;2977;10937
3078537;67962;700;7063
294368;12250;307;690
194234;1439;201;540
3288017;263714;3665;1058
149852;1956;53;328
1759609;46441;804;1445
669828;37617;1330;5998
823538;20925;650;1057
290245;2434;51;184
187749;568;43;81
4880868;184543;12616;14591
783699;28140;511;11372
253922;17947;542;3576
600399;25041;1106;2790
102533;186;65;0
8305996;326074;4656;17915
1930715;28293;925;835
512690;9974;224;983
2390957;49021;1296;2728
1828967;72173;2086;2196
319821;16638;246;741
52754;380;13;28
4077937;118424;2078;7881
977763;11340;362;1972
407637;4576;561;95
1175874;17410;470;846
849511;13789;227;797
4781446;278993;5678;2711
6631716;219220;5900;10185
1359068;13139;846;5299
9224609;786840;4482;38631
15821531;352581;10137;15276
2507808;66342;1436;4268
871776;11275;413;339
188262;17455;163;453
986558;10912;386;513
236539;2152;58;529
7005756;163692;5789;18619
5888589;118619;2023;2538
3864066;145642;4895;16081
2846917;266478;1126;9591
688414;12697;91;1520
6294183;426194;2948;38586
5920742;261197;3938;8775
1700714;89118;1299;6725
473051;17140;609;2486
5208080;199089;2005;6193
2510823;29046;1775;11731
5342596;370448;7311;18915
5646110;73863;1936;4431
265799;2940;55;724
140427;4717;165;264
633290;20885;195;961
986221;75909;4972;4946
370713;2496;150;296
2484374;160946;2107;2563
65214909;531307;11156;12150
157829;3521;96;477
1419307;49224;1005;5015
4909656;268115;2525;9861
5954709;535551;6549;6753
803558;9164;273;2179
2860531;136721;1817;2598
2564856;164529;1337;6730
688515;7787;587;630
12273202;426928;19363;17472
835325;37390;1051;4510
1227697;30830;600;1127
357805;10044;168;603
193604;1710;3274;3216
8060639;277980;4278;13948
1082889;106891;1313;2423
963926;43038;743;2824
478772;39799;191;937
49689719;4803145;26524;222500
339675;5435;2954;1497
1325283;48202;892;4553
6674086;194579;5777;14204
433236;45073;308;931
91539604;1343844;34971;44962
2375598;206441;1751;7054
3652905;89170;1862;5510
681187;9902;257;508
539080;5302;254;1940
3707714;337608;3430;13698
11222605;76754;5879;5831
144983;1680;33;190
32064874;250981;8707;8302
704289;15554;435;1276
593759;8545;158;1211
601255;22322;504;1920
1307836;81835;1515;2967
1029771;9018;536;426
834499;49691;1398;4011
272335;6359;124;867
13551057;290921;5162;104599
1472583;38774;527;1142
9042915;148841;2973;7834
6514238;240613;2797;8607
891594;35223;727;2804
4856164;308412;2827;14577
260594;6541;97;517
1135397;19599;1512;2501
611315;5604;2561;4486
2330819;100317;4986;3934
10009831;488695;7484;20055
753600;4494;247;399
7206918;670322;4365;11373
453804;10430;273;1447
485836;19554;207;1430
861113;10220;225;1405
2007714;78201;711;3246
84558;520;260;762
598804;31548;3353;2294
5413597;168378;1022;5301
94393;891;12;135
62276191;2513455;24249;82970
287655;11263;184;2596
1720118;35102;643;5900
2097592;112863;1273;4620
3697722;36424;1410;630
153062;8431;82;302
2477049;181928;2233;5230
80061;871;26;165
2356376;70134;1271;3314
529194;18429;317;927
542040;5337;554;310
594216;5840;192;1190
3323843;162977;1205;3260
3926060;74087;3618;5324
1158958;33010;526;749
4967998;53579;2517;3021
1307218;42243;10310;2141
8754855;291742;6706;20304
212703;6807;177;464
2038869;49427;6183;2305
550537;13463;1446;1159
48595063;1987046;101625;24779
2593416;119508;1854;5331
19335277;387540;7398;92760
771618;11869;238;1266
925423;46608;572;3039
194095;2119;36;276
428257;2090;114;323
6794491;82959;10150;2219
555144;22005;259;659
386693;38845;157;3498
398277;15354;251;684
1405833;32560;672;1894
42528;407;10;30
315522;13915;354;583
5752209;173124;3771;28358
390347;15031;226;412
7586272;416858;13881;1475
116593617;3104824;163042;16314
3688930;62331;2732;6109
778966;43013;381;2720
1729126;49192;704;1978
1936971;60117;1029;6771
7868720;101962;2366;1369
673743;33388;599;1446
1996719;37705;1596;8183
560397;9896;512;530
893329;4477;251;1626
4025389;409129;3760;976
147105;904;23;47
227667;11930;174;2301
550857;7785;133;2239
380113;49555;124;1520
9693395;505799;16396;1821
2562684;38255;1014;1750
352756;1983;115;241
2869983;111253;1096;2720
1695632;18996;1775;503
1032592;55060;811;2015
3780554;260882;4003;10409
2194306;26036;572;838
408337;12980;86;345
28966223;650164;18635;29764
532317;21114;136;625
11999791;892198;15069;4652
6628854;106406;2778;2568
2235017;179235;4876;22115
574016;38381;758;2798
325095;2062;33;338
478791;3329;178;613
20716895;464877;4907;16250
13937436;259079;3698;102733
1920696;111833;1124;4572
567484;38161;181;850
4193628;126409;2136;5050
2560958;30155;1318;972
11199613;596808;51420;856
4118125;3191;317;440
419509;15697;219;1478
1571209;7008;357;3677
2591808;122027;861;3138
801764;29772;984;3151
402235;68137;3687;6568
2769677;178069;1350;11929
504685;7194;218;2150
362164;10752;1133;199
8955548;195735;2876;9950
377031;22483;721;2068
2899830;212479;3688;10976
670199;33559;102;1242
1087928;67803;1496;1748
663196;51136;462;1281
3208590;317437;4408;7210
195883485;6779171;498616;17862
892333;12494;239;741
599954;17507;103;789
4852103;141509;1818;6791
2171359;272872;2719;18238
1549248;255199;1418;4052
2778815;17358;15021;28378
543298;33489;497;399
2050928;32506;359;2972
654717;64095;239;3548
248487;22982;356;2488
1659904;185864;1040;4307
98049;2620;38;200
3085780;68562;1930;8088
1779147;32337;1240;606
596159;22750;441;0
138021;11755;39;70
4047076;209309;1641;8029
864992;15037;303;569
4203657;205711;948;9047
598515;11211;170;636
1491235;142476;673;7491
198925;13657;178;649
855559;48605;478;2827
214694;1284;40;381
862853;6240;525;103
308566;5366;145;128
569180;6591;172;754
595909;16913;480;894
6975169;279974;5767;29841
3510766;162068;1990;7062
3147667;267903;4618;3969
2833826;38476;1752;1690
822246;8144;394;5088
2498201;120756;2422;7974
2053116;23333;601;715
2977203;92699;1143;2692
883746;65249;575;3224
8528840;533424;7184;38409
1567052;152860;1763;2112
2280704;40464;2264;1491
134119;4358;470;1323
293757;5494;45;260
9766530;363110;4081;8819
1395592;37824;986;2485
415971;6710;474;3736
272003;20774;434;1606
1556120;105747;1477;2432
55117988;560762;12264;23673
1072636;14262;512;1826
402252;2420;345;573
2178834;124391;1124;7664
1179560;42474;1320;789
605850;3879;438;2545
2410643;97712;20137;5996
73451225;1396440;75998;110818
5063781;401733;1424;12989
553928;5181;78;395
1565416;34800;122;1466
1212427;13531;1297;1100
7169512;27787;4720;4731
1354397;77426;518;2357
443268;29436;433;535
130846;3351;413;1254
3172623;41713;10604;10616
431554;2642;112;1922
1947741;47598;515;1383
224609;4744;99;423
10038661;821938;4580;36305
10051985;247751;3589;11032
4065914;480218;4471;44573
645253;4264;185;465
164407;14679;162;105
2828153;124730;1579;2983
1127413;28099;271;961
528641;14873;283;1299
900597;52801;516;1625
897500;18303;311;2639
3448193;144935;2350;2108
683951;69215;519;1990
2007960;17527;415;744
706743;45028;469;2652
983030;14631;424;1617
5037714;257512;1931;9818
136746;461;503;322
705985;36221;784;3388
81521;10604;49;249
4872426;392679;2953;17475
62231999;767815;65491;1874
662861;18856;676;2712
723343;13905;668;2401
1162197;63805;290;3272
784442;51673;411;3020
1364177;43274;507;1368
11755665;965315;9237;2848
519933;20143;62;648
68426;3369;26;66
5284269;78140;2156;3759
6056277;466255;4458;15693
82251;875;36;8
475764;32765;369;995
105105;6503;160;310
238136;10029;272;745
1398616;34942;758;5854
6013530;288048;3957;10543
3875064;49223;1661;9267
1807992;103072;462;5079
9448359;174650;5438;11648
2848413;81032;2047;11436
1906012;60946;1117;4219
2364145;101607;1596;13953
16340009;1124434;31829;3145
423062;8169;257;2043
2928746;63216;1823;1352
494537;2883;155;342
72822;159;58;0
178352;1684;66;277
1387846;37974;592;2301
4250887;169172;1668;9384
626252;18666;369;1372
11029960;374351;5359;14133
2813571;106514;1127;7789
564326;12239;4260;2720
3632846;81205;1490;5066
3875938;165053;2601;6417
3285071;115173;1547;2236
6581540;128900;3718;5364
46753202;1436923;29120;78233
332076;8697;171;350
1438928;83477;681;2102
45718;109;15;4
83248;1869;93;132
3735385;224652;2231;10602
2433900;94467;2108;3155
365661;8340;307;1573
904641;15553;378;1413
1477807;79156;521;2755
39228908;403470;11985;13935
182462;11942;81;140
940570;26505;476;2087
1858204;27450;866;3640
4507217;151314;2061;4829
717297;3918;512;1826
1165150;30217;775;1492
4974452;117853;2137;3244
576909;20446;244;1763
1528191;27481;654;1366
107078;14680;115;861
89904;664;69;281
128832;8917;38;261
2951743;27446;1077;7295
901770;18898;222;506
64732;2511;32;635
350377788;3530592;124659;142207
1390788;85229;616;1537
870198;47902;803;3402
2232315;69618;825;1359
697460;31218;988;2154
4288271;183881;4458;15735
1355418;20233;3555;65584
1002150;47861;387;2722
778431;46714;833;1081
118023542;2884907;203261;20744
2594424;28203;930;1239
52338063;535523;15676;31271
385977;11584;168;615
3621907;57298;1447;6599
338929;16424;64;618
95139;3586;206;385
858786;38823;408;1407
1429563;57915;1412;3508
1592649;6008;1644;2031
2247560;102401;1483;3887
153960;1421;37;621
2859999;115635;2560;9315
709268;31679;598;658
180176;1587;79;406
339561;18883;208;1769
813595;14431;277;996
327391;15092;177;3968
395319;13044;42;1575
16451930;728489;8624;35339
492028;3725;116;622
1667536;84526;957;3792
1162764;44815;496;2423
1275225;75110;520;1058
73740;5205;53;202
2713454;12749;660;1069
784655;29215;370;1526
775817;21201;624;1104
1471207;33395;1456;2095
856973;11021;211;851
11863719;1066653;15740;3021
7306074;641380;3465;29622
9818304;160641;2657;5232
5660206;97166;2761;23491
396176;11386;182;826
2514902;59817;1913;5228
1080500;93313;1045;4282
2124069;55998;1220;3685
2121488;78086;2907;2839
568181;41088;126;1729
708874;30717;638;995
321967;3572;110;522
100671;9204;239;1455
755706;11469;1467;5188
17036156;419599;16626;13076
1234165;15210;970;2219
631097;2141;514;451
189568;2693;57;195
3047770;140139;1171;4070
2746095;23864;1205;6879
951445;70838;501;1373
2358205;187305;1677;21423
19693984;476245;9819;14689
427314;6096;97;0
6814708;479257;9942;1896
25362233;417112;9997;13688
7350784;136559;3354;5506
785758;19493;123;386
1072783;20692;211;2420
